user_id,content_id,interaction_type,timestamp,session_id,device_type,watch_duration_seconds,rating
user_00304,content_00456,play,2026-02-21 17:19:47,sess_386ceec2,smart_tv,5524,
user_00759,content_00070,play,2026-03-14 17:19:47,sess_35500039,smart_tv,2569,
user_00469,content_00150,play,2026-02-21 17:19:47,sess_eb234eb0,smart_tv,5404,
user_00111,content_00010,play,2026-01-20 17:19:47,sess_612a0f12,tablet,5880,
user_00594,content_00213,play,2026-01-16 17:19:47,sess_dd35a065,tablet,6431,
user_00842,content_00277,complete,2026-01-21 17:19:47,sess_50c7865e,desktop,5852,3.8
user_00145,content_00292,add_to_watchlist,2026-01-21 17:19:47,sess_e589fd89,mobile,5327,
user_00679,content_00498,play,2026-03-09 17:19:47,sess_82d00e41,mobile,3845,
user_00270,content_00097,add_to_watchlist,2026-03-16 17:19:47,sess_e303e105,desktop,414,
user_00168,content_00083,skip,2026-03-22 17:19:47,sess_57dcfe02,tablet,6187,
user_00345,content_00374,skip,2026-02-07 17:19:47,sess_172697d6,smart_tv,5138,
user_00813,content_00120,play,2026-04-12 17:19:47,sess_601b8310,smart_tv,2734,
user_00411,content_00294,skip,2026-03-17 17:19:47,sess_233e3b7d,smart_tv,2107,
user_00419,content_00240,play,2026-01-16 17:19:47,sess_c91234e2,mobile,5521,
user_00923,content_00220,skip,2026-02-19 17:19:47,sess_c254cc15,smart_tv,6386,
user_00490,content_00313,skip,2026-04-07 17:19:47,sess_b5aac2a8,smart_tv,2307,
user_00658,content_00190,play,2026-04-04 17:19:47,sess_ae4e097a,smart_tv,1920,
user_00753,content_00298,skip,2026-03-18 17:19:47,sess_4640d243,desktop,5901,
user_00940,content_00487,complete,2026-02-04 17:19:47,sess_60cee8c1,desktop,3785,1.3
user_00996,content_00410,skip,2026-04-03 17:19:47,sess_ee3173e0,tablet,5909,
user_00167,content_00491,play,2026-03-29 17:19:47,sess_9ed11d1c,desktop,456,
user_00903,content_00192,play,2026-02-21 17:19:47,sess_8ce8a12f,desktop,5441,
user_00905,content_00280,play,2026-04-01 17:19:47,sess_839a724f,tablet,5290,
user_00652,content_00354,play,2026-03-12 17:19:47,sess_ef374f00,tablet,897,
user_00638,content_00403,skip,2026-02-24 17:19:47,sess_1a383656,desktop,5271,
user_00555,content_00117,play,2026-02-17 17:19:47,sess_65c3e925,smart_tv,6490,
user_00694,content_00241,add_to_watchlist,2026-03-26 17:19:47,sess_e131bb15,desktop,4935,
user_00042,content_00411,skip,2026-02-05 17:19:47,sess_aac9e98d,desktop,5867,
user_00261,content_00469,play,2026-03-27 17:19:47,sess_cdaa622b,smart_tv,4006,
user_00256,content_00322,play,2026-01-31 17:19:47,sess_2964f955,mobile,6537,
user_00191,content_00052,play,2026-04-03 17:19:47,sess_2b3c56b9,mobile,1006,
user_00544,content_00235,complete,2026-01-15 17:19:47,sess_735153d2,desktop,5669,3.2
user_00827,content_00471,complete,2026-04-05 17:19:47,sess_8cab4ed1,tablet,7034,1.2
user_00845,content_00249,play,2026-04-10 17:19:47,sess_fcd3885f,smart_tv,4930,
user_00155,content_00181,play,2026-01-25 17:19:47,sess_8b9f3985,desktop,5718,
user_00364,content_00092,skip,2026-04-01 17:19:47,sess_7abc87cc,smart_tv,1467,
user_00146,content_00464,play,2026-02-24 17:19:47,sess_c25df8fa,desktop,2076,
user_00226,content_00286,play,2026-03-25 17:19:47,sess_367d55e4,mobile,2984,
user_00878,content_00149,play,2026-03-31 17:19:47,sess_e091903e,tablet,1473,
user_00386,content_00348,play,2026-03-12 17:19:47,sess_2af7b3d9,tablet,6993,
user_00982,content_00099,like,2026-02-04 17:19:47,sess_025e64d8,smart_tv,1687,
user_01000,content_00149,play,2026-02-17 17:19:47,sess_fa7761c9,mobile,2526,
user_00515,content_00431,play,2026-02-08 17:19:47,sess_98a742d4,desktop,126,
user_00278,content_00238,play,2026-03-24 17:19:47,sess_9086cde4,mobile,7076,
user_00384,content_00315,add_to_watchlist,2026-03-05 17:19:47,sess_2a569a90,smart_tv,6485,
user_00699,content_00230,play,2026-01-25 17:19:47,sess_e9710668,smart_tv,3284,
user_00438,content_00325,complete,2026-01-28 17:19:47,sess_87004234,desktop,3422,1.9
user_00190,content_00232,skip,2026-02-28 17:19:47,sess_13ceef5c,smart_tv,173,
user_00429,content_00042,like,2026-01-27 17:19:47,sess_f024eea9,smart_tv,257,
user_00670,content_00189,skip,2026-04-05 17:19:47,sess_291dcf61,desktop,7113,
user_00978,content_00476,skip,2026-01-19 17:19:47,sess_7f633632,tablet,1935,
user_00447,content_00126,play,2026-03-26 17:19:47,sess_124b8246,tablet,1441,
user_00847,content_00319,add_to_watchlist,2026-02-25 17:19:47,sess_d02bcdcf,mobile,2776,
user_00680,content_00133,complete,2026-01-19 17:19:47,sess_7fbeeb94,desktop,825,1.8
user_00742,content_00055,play,2026-02-05 17:19:47,sess_94844954,mobile,387,
user_00280,content_00294,play,2026-03-17 17:19:47,sess_8f118352,smart_tv,556,
user_00839,content_00329,play,2026-03-26 17:19:47,sess_f8e01b19,mobile,6819,
user_00178,content_00401,play,2026-03-08 17:19:47,sess_4c6eb452,mobile,5856,
user_00382,content_00276,play,2026-02-18 17:19:47,sess_a4ef1a4b,tablet,4419,
user_00512,content_00206,play,2026-04-13 17:19:47,sess_cd470e64,mobile,6285,
user_00597,content_00057,play,2026-03-12 17:19:47,sess_6cf4fb4a,mobile,3220,
user_00317,content_00157,add_to_watchlist,2026-02-24 17:19:47,sess_f75323c4,smart_tv,4699,
user_00951,content_00258,skip,2026-03-05 17:19:47,sess_b638678c,desktop,6386,
user_00755,content_00492,play,2026-02-22 17:19:47,sess_d24cd7e6,desktop,7158,
user_00409,content_00384,play,2026-03-30 17:19:47,sess_a53bc725,tablet,5962,
user_00133,content_00112,play,2026-03-22 17:19:47,sess_d14cfc4f,mobile,5031,
user_00145,content_00367,skip,2026-04-12 17:19:47,sess_fe19bd9e,desktop,5683,
user_00066,content_00024,play,2026-01-26 17:19:47,sess_5f4b1331,desktop,4387,
user_00223,content_00408,skip,2026-02-01 17:19:47,sess_04f1789f,mobile,767,
user_00483,content_00442,complete,2026-02-21 17:19:47,sess_666bb5e2,desktop,4743,3.8
user_00099,content_00334,play,2026-01-15 17:19:47,sess_ea166657,smart_tv,938,
user_00754,content_00282,play,2026-03-17 17:19:47,sess_44f98a72,tablet,3489,
user_00420,content_00011,add_to_watchlist,2026-03-01 17:19:47,sess_421a9ab1,smart_tv,6157,
user_00166,content_00277,play,2026-02-04 17:19:47,sess_dc5f9741,tablet,1574,
user_00894,content_00050,play,2026-01-24 17:19:47,sess_6557f467,mobile,2705,
user_00830,content_00092,play,2026-02-06 17:19:47,sess_2f1b0155,smart_tv,4534,
user_00727,content_00001,skip,2026-01-26 17:19:47,sess_02527542,smart_tv,5436,
user_00798,content_00290,complete,2026-02-16 17:19:47,sess_0f789247,tablet,4404,3.8
user_00168,content_00422,play,2026-02-18 17:19:47,sess_b5212cf7,smart_tv,7057,
user_00233,content_00091,skip,2026-01-26 17:19:47,sess_6970f8a5,tablet,5544,
user_00809,content_00452,skip,2026-04-04 17:19:47,sess_aa46d014,desktop,5231,
user_00117,content_00453,skip,2026-02-22 17:19:47,sess_ee527948,smart_tv,3287,
user_00466,content_00054,play,2026-02-03 17:19:47,sess_a83398a5,desktop,6394,
user_00112,content_00001,complete,2026-01-20 17:19:47,sess_203d6e5b,smart_tv,1677,4.6
user_00735,content_00312,play,2026-01-18 17:19:47,sess_c687fe50,smart_tv,2891,
user_00920,content_00096,play,2026-01-28 17:19:47,sess_90225e5c,mobile,4358,
user_00489,content_00167,add_to_watchlist,2026-02-12 17:19:47,sess_d34fcdec,tablet,3189,
user_00098,content_00334,play,2026-01-24 17:19:47,sess_fcf82f61,desktop,6792,
user_00596,content_00086,play,2026-02-05 17:19:47,sess_a96338ae,mobile,7044,
user_00670,content_00417,play,2026-04-05 17:19:47,sess_f361471a,smart_tv,3856,
user_00622,content_00228,complete,2026-02-09 17:19:47,sess_1ee3045c,mobile,2916,4.9
user_00430,content_00297,skip,2026-01-20 17:19:47,sess_dc67cdfc,tablet,1489,
user_00753,content_00346,play,2026-03-26 17:19:47,sess_9d15ac80,tablet,3117,
user_00378,content_00357,skip,2026-02-28 17:19:47,sess_b01350be,mobile,1163,
user_00332,content_00230,play,2026-01-26 17:19:47,sess_d6d4b7d4,smart_tv,2843,
user_00334,content_00115,add_to_watchlist,2026-02-17 17:19:47,sess_fe43ad4b,desktop,1148,
user_00594,content_00442,skip,2026-01-25 17:19:47,sess_47d61031,tablet,3495,
user_00605,content_00156,play,2026-02-17 17:19:47,sess_a4eb783b,tablet,3998,
user_00023,content_00288,play,2026-01-28 17:19:47,sess_bbc8e432,tablet,2544,
user_00703,content_00349,play,2026-02-02 17:19:47,sess_3cf9d9ee,desktop,5646,
user_00633,content_00436,like,2026-02-08 17:19:47,sess_3226b25b,smart_tv,6605,
user_00623,content_00411,play,2026-03-07 17:19:47,sess_05418451,mobile,3396,
user_00474,content_00125,play,2026-02-15 17:19:47,sess_42a7d20c,desktop,1719,
user_00409,content_00376,like,2026-02-25 17:19:47,sess_84ef6463,desktop,6390,
user_00599,content_00274,play,2026-03-08 17:19:47,sess_caf6103c,desktop,110,
user_00812,content_00310,play,2026-01-23 17:19:47,sess_51d71b66,tablet,111,
user_00335,content_00495,play,2026-04-10 17:19:47,sess_2b245f77,smart_tv,3294,
user_00143,content_00493,play,2026-02-23 17:19:47,sess_dacaf827,tablet,2404,
user_00567,content_00309,complete,2026-02-04 17:19:47,sess_30f604ed,smart_tv,2246,3.1
user_00259,content_00184,play,2026-03-17 17:19:47,sess_5285d6c1,mobile,4587,
user_00899,content_00277,complete,2026-01-19 17:19:47,sess_f2db8656,mobile,2732,2.9
user_00683,content_00418,play,2026-03-15 17:19:47,sess_b289c6f8,tablet,2175,
user_00854,content_00438,complete,2026-03-01 17:19:47,sess_0fcc469d,tablet,7120,1.9
user_00153,content_00474,add_to_watchlist,2026-03-18 17:19:47,sess_028c73c4,mobile,5597,
user_00354,content_00369,play,2026-01-18 17:19:47,sess_eae94b1b,tablet,864,
user_00607,content_00455,add_to_watchlist,2026-02-28 17:19:47,sess_8c80221c,tablet,2428,
user_00100,content_00286,play,2026-02-01 17:19:47,sess_9bf0ec39,smart_tv,6792,
user_00449,content_00278,skip,2026-04-08 17:19:47,sess_48bd4812,tablet,5936,
user_00935,content_00010,skip,2026-04-10 17:19:47,sess_f0cd927a,mobile,955,
user_00647,content_00385,play,2026-02-26 17:19:47,sess_434c51e2,mobile,419,
user_00237,content_00139,skip,2026-01-28 17:19:47,sess_f26544ea,mobile,3252,
user_00496,content_00141,skip,2026-02-26 17:19:47,sess_c08b636e,smart_tv,2494,
user_00963,content_00020,play,2026-03-29 17:19:47,sess_e3b7da02,mobile,2680,
user_00933,content_00177,skip,2026-02-19 17:19:47,sess_4cc4cd79,smart_tv,1539,
user_00962,content_00438,play,2026-01-27 17:19:47,sess_10341f14,mobile,2747,
user_00242,content_00111,skip,2026-03-12 17:19:47,sess_98aac477,tablet,2547,
user_00492,content_00462,play,2026-02-04 17:19:47,sess_140de640,desktop,5639,
user_00805,content_00167,play,2026-03-17 17:19:47,sess_8386f24d,tablet,2702,
user_00175,content_00050,skip,2026-02-11 17:19:47,sess_e8b57c5e,mobile,1153,
user_00295,content_00171,skip,2026-01-28 17:19:47,sess_940de7a2,mobile,57,
user_00759,content_00128,play,2026-01-20 17:19:47,sess_e3da296b,smart_tv,778,
user_00953,content_00445,play,2026-02-13 17:19:47,sess_0572b26a,smart_tv,6409,
user_00656,content_00074,skip,2026-02-05 17:19:47,sess_36906485,smart_tv,5088,
user_00355,content_00285,play,2026-01-18 17:19:47,sess_8984eb26,desktop,4569,
user_00333,content_00088,play,2026-01-19 17:19:47,sess_c588d102,desktop,1425,
user_00698,content_00431,play,2026-03-05 17:19:47,sess_78760cb1,mobile,3356,
user_00119,content_00258,play,2026-02-26 17:19:47,sess_83e56e0f,mobile,3705,
user_00069,content_00029,play,2026-04-08 17:19:47,sess_0df2efa6,mobile,3005,
user_00316,content_00307,play,2026-02-16 17:19:47,sess_7f0cd1db,tablet,2547,
user_00276,content_00242,play,2026-02-27 17:19:47,sess_4ef4a467,smart_tv,2951,
user_00791,content_00073,play,2026-02-06 17:19:47,sess_fc4c717e,desktop,948,
user_00854,content_00405,complete,2026-01-30 17:19:47,sess_a8701b1c,desktop,5783,4.2
user_00585,content_00236,play,2026-03-08 17:19:47,sess_ccd51d3a,smart_tv,330,
user_00342,content_00119,play,2026-02-05 17:19:47,sess_d47be8ad,mobile,1850,
user_00200,content_00064,play,2026-02-20 17:19:47,sess_cef2b1a5,mobile,7188,
user_00807,content_00036,skip,2026-03-22 17:19:47,sess_20598a2d,tablet,336,
user_00526,content_00243,play,2026-03-23 17:19:47,sess_55b2cac3,mobile,2918,
user_00814,content_00090,play,2026-02-13 17:19:47,sess_3be389b6,smart_tv,108,
user_00293,content_00424,complete,2026-01-17 17:19:47,sess_61187a20,mobile,2597,1.7
user_00456,content_00355,play,2026-03-04 17:19:47,sess_b553ea9b,smart_tv,2712,
user_00747,content_00116,play,2026-02-08 17:19:47,sess_1c41075b,mobile,861,
user_00525,content_00290,skip,2026-03-10 17:19:47,sess_23ba2798,tablet,4097,
user_00090,content_00377,play,2026-02-25 17:19:47,sess_e834bfbe,smart_tv,4883,
user_00829,content_00204,complete,2026-03-06 17:19:47,sess_f683e17b,smart_tv,1749,4.3
user_00140,content_00301,skip,2026-03-12 17:19:47,sess_fe4af28b,desktop,461,
user_00625,content_00301,skip,2026-02-05 17:19:47,sess_44a6dfd2,desktop,3959,
user_00234,content_00296,play,2026-03-16 17:19:47,sess_5fcac315,desktop,1371,
user_00098,content_00361,play,2026-01-28 17:19:47,sess_786f8147,tablet,5465,
user_00535,content_00149,complete,2026-03-08 17:19:47,sess_a95d8417,tablet,2298,3.9
user_00527,content_00398,play,2026-01-25 17:19:47,sess_dbafc99d,tablet,4804,
user_00380,content_00225,play,2026-02-26 17:19:47,sess_a8cacac5,tablet,2721,
user_00651,content_00364,skip,2026-03-31 17:19:47,sess_e5bd7800,mobile,1497,
user_00147,content_00037,play,2026-01-30 17:19:47,sess_f4079488,tablet,6019,
user_00552,content_00312,add_to_watchlist,2026-03-28 17:19:47,sess_fbbcf4e0,desktop,4362,
user_00554,content_00097,skip,2026-04-13 17:19:47,sess_b2e8d452,desktop,6179,
user_00595,content_00271,play,2026-03-12 17:19:47,sess_1d75aeab,desktop,6672,
user_00102,content_00405,play,2026-03-19 17:19:47,sess_add91acc,tablet,4096,
user_00779,content_00448,play,2026-02-23 17:19:47,sess_11f25d72,mobile,709,
user_00187,content_00372,play,2026-04-11 17:19:47,sess_a150909a,smart_tv,4356,
user_00515,content_00175,like,2026-04-04 17:19:47,sess_e1f867d7,smart_tv,5025,
user_00504,content_00428,play,2026-03-10 17:19:47,sess_9d1afed4,desktop,4752,
user_00012,content_00455,skip,2026-01-31 17:19:47,sess_65fffab9,smart_tv,6857,
user_00108,content_00228,play,2026-04-08 17:19:47,sess_a5cd151e,desktop,2615,
user_00152,content_00287,skip,2026-02-26 17:19:47,sess_80e433ba,mobile,5174,
user_00849,content_00337,play,2026-02-09 17:19:47,sess_dcb2fce5,mobile,6211,
user_00740,content_00238,complete,2026-01-19 17:19:47,sess_9f9a5a47,desktop,1628,1.5
user_00405,content_00011,complete,2026-01-31 17:19:47,sess_8cafdd66,smart_tv,6479,3.3
user_00011,content_00128,skip,2026-03-06 17:19:47,sess_0754e47e,smart_tv,5324,
user_00887,content_00162,play,2026-03-14 17:19:47,sess_e17403e3,tablet,376,
user_00588,content_00031,skip,2026-02-09 17:19:47,sess_bd5b8cab,mobile,379,
user_00291,content_00168,play,2026-03-28 17:19:47,sess_857e5ad9,desktop,1768,
user_00732,content_00237,play,2026-04-06 17:19:47,sess_803bf4d5,desktop,5741,
user_00815,content_00403,play,2026-03-19 17:19:47,sess_7cd1f069,tablet,6235,
user_00412,content_00072,complete,2026-01-16 17:19:47,sess_f1c267c6,desktop,4205,3.9
user_00411,content_00291,play,2026-02-28 17:19:47,sess_679861dd,smart_tv,6571,
user_00634,content_00031,skip,2026-02-18 17:19:47,sess_d3b21e2d,mobile,3034,
user_00649,content_00490,play,2026-01-19 17:19:47,sess_60bdabd3,smart_tv,734,
user_00667,content_00172,skip,2026-03-22 17:19:47,sess_358a8032,desktop,2870,
user_00809,content_00450,play,2026-02-25 17:19:47,sess_814f5762,desktop,2046,
user_00403,content_00490,complete,2026-03-28 17:19:47,sess_78845737,smart_tv,3892,2.9
user_00468,content_00015,skip,2026-02-25 17:19:47,sess_221251f0,tablet,68,
user_00352,content_00469,play,2026-03-23 17:19:47,sess_67b16ce9,mobile,3124,
user_00827,content_00131,play,2026-01-14 17:19:47,sess_0f267442,tablet,657,
user_00036,content_00458,play,2026-01-15 17:19:47,sess_1293a9d7,tablet,2678,
user_00650,content_00457,play,2026-02-05 17:19:47,sess_090eebd5,desktop,3385,
user_00849,content_00136,play,2026-02-26 17:19:47,sess_a27cd00b,mobile,336,
user_00194,content_00343,complete,2026-02-11 17:19:47,sess_3fd51371,smart_tv,97,2.1
user_00499,content_00215,play,2026-03-28 17:19:47,sess_428ebb59,mobile,2186,
user_00649,content_00133,skip,2026-01-29 17:19:47,sess_927752e5,desktop,6536,
user_00217,content_00475,play,2026-02-21 17:19:47,sess_8551542a,mobile,3457,
user_00508,content_00206,play,2026-01-20 17:19:47,sess_9a8632da,mobile,4696,
user_00178,content_00089,play,2026-03-10 17:19:47,sess_0271007e,tablet,6299,
user_00277,content_00447,play,2026-03-01 17:19:47,sess_215787c6,mobile,7039,
user_00724,content_00122,skip,2026-03-28 17:19:47,sess_3472de28,tablet,1039,
user_00465,content_00137,complete,2026-02-19 17:19:47,sess_effde6ca,mobile,6492,1.4
user_00393,content_00430,skip,2026-03-20 17:19:47,sess_1d5f18f6,desktop,1736,
user_00605,content_00258,skip,2026-02-13 17:19:47,sess_85415f75,tablet,5370,
user_00766,content_00184,skip,2026-02-13 17:19:47,sess_88c32363,tablet,144,
user_00850,content_00129,play,2026-04-13 17:19:47,sess_f9bb5e44,mobile,5131,
user_00936,content_00058,skip,2026-02-20 17:19:47,sess_8f883b4c,mobile,1556,
user_00559,content_00066,play,2026-03-01 17:19:47,sess_45b3ebad,desktop,6481,
user_00171,content_00497,play,2026-03-12 17:19:47,sess_59ff9de5,mobile,5397,
user_00868,content_00088,like,2026-04-10 17:19:47,sess_b2ae3876,desktop,3718,
user_00473,content_00069,play,2026-03-10 17:19:47,sess_5efd86c4,mobile,191,
user_00058,content_00363,skip,2026-02-01 17:19:47,sess_cb20a94e,smart_tv,1337,
user_00278,content_00191,add_to_watchlist,2026-01-25 17:19:47,sess_d5256c43,tablet,5883,
user_00631,content_00159,play,2026-01-23 17:19:47,sess_cbb2ab96,smart_tv,1211,
user_00769,content_00142,play,2026-02-14 17:19:47,sess_2efea00a,mobile,4841,
user_00748,content_00377,complete,2026-02-24 17:19:47,sess_e3c83b21,desktop,7120,4.7
user_00417,content_00105,play,2026-02-26 17:19:47,sess_c98efeb9,mobile,4093,
user_00863,content_00153,complete,2026-04-13 17:19:47,sess_1fb9e6de,desktop,6848,4.6
user_00662,content_00345,play,2026-02-20 17:19:47,sess_749bb9d9,mobile,913,
user_00547,content_00425,complete,2026-03-06 17:19:47,sess_19a850d1,tablet,4337,2.7
user_00705,content_00196,play,2026-02-13 17:19:47,sess_fac8665a,mobile,1253,
user_00560,content_00205,play,2026-01-21 17:19:47,sess_2ed81e1f,smart_tv,489,
user_00957,content_00477,play,2026-04-10 17:19:47,sess_6fd6186a,mobile,4900,
user_00344,content_00400,skip,2026-04-06 17:19:47,sess_48ccc7be,desktop,1640,
user_00420,content_00491,play,2026-04-11 17:19:47,sess_99c91a5a,mobile,2806,
user_00477,content_00244,complete,2026-04-02 17:19:47,sess_64c68334,tablet,2023,1.5
user_00979,content_00409,complete,2026-02-14 17:19:47,sess_1b57820b,smart_tv,5070,2.8
user_00195,content_00386,skip,2026-03-19 17:19:47,sess_c7247141,tablet,4669,
user_00043,content_00381,play,2026-04-05 17:19:47,sess_0f33cba3,tablet,4090,
user_00146,content_00096,play,2026-03-13 17:19:47,sess_3faad58e,desktop,7158,
user_00945,content_00364,skip,2026-03-31 17:19:47,sess_763ddf47,smart_tv,4512,
user_00828,content_00494,play,2026-04-14 17:19:47,sess_d870bf34,tablet,2133,
user_00314,content_00126,play,2026-03-27 17:19:47,sess_432a016a,smart_tv,6252,
user_00309,content_00151,skip,2026-04-03 17:19:47,sess_6cdebe6e,tablet,156,
user_00148,content_00176,play,2026-01-29 17:19:47,sess_802726df,desktop,6217,
user_00085,content_00073,add_to_watchlist,2026-03-11 17:19:47,sess_13b0ca7e,desktop,6107,
user_00844,content_00229,skip,2026-03-19 17:19:47,sess_47b087b5,smart_tv,3476,
user_00657,content_00321,play,2026-04-02 17:19:47,sess_9ae297ee,smart_tv,1099,
user_00482,content_00210,play,2026-02-14 17:19:47,sess_65bb3fb9,desktop,5929,
user_00571,content_00013,skip,2026-01-16 17:19:47,sess_a5182d2d,desktop,4816,
user_00554,content_00180,play,2026-04-10 17:19:47,sess_cca42ead,smart_tv,896,
user_00109,content_00295,skip,2026-04-03 17:19:47,sess_e0df599e,smart_tv,6628,
user_00441,content_00277,skip,2026-02-05 17:19:47,sess_ae749c4d,tablet,2121,
user_00491,content_00285,play,2026-02-08 17:19:47,sess_9e59c25c,tablet,1069,
user_00220,content_00238,play,2026-04-07 17:19:47,sess_fb25323e,mobile,4127,
user_00539,content_00138,play,2026-03-12 17:19:47,sess_3c95fae2,mobile,4217,
user_00768,content_00119,play,2026-01-20 17:19:47,sess_3214f0da,mobile,4654,
user_00113,content_00293,play,2026-03-08 17:19:47,sess_ada59064,smart_tv,732,
user_00448,content_00154,play,2026-02-22 17:19:47,sess_ae3dd415,smart_tv,3249,
user_00623,content_00493,complete,2026-03-20 17:19:47,sess_6e124203,desktop,1917,2.1
user_00276,content_00262,play,2026-02-16 17:19:47,sess_24c09af9,mobile,4160,
user_00162,content_00061,play,2026-02-06 17:19:47,sess_4cdbcc6f,tablet,2639,
user_00281,content_00222,play,2026-04-13 17:19:47,sess_bfe00d82,smart_tv,570,
user_00171,content_00103,skip,2026-04-13 17:19:47,sess_47dab6d2,desktop,2723,
user_00002,content_00450,play,2026-03-18 17:19:47,sess_48c15cd7,mobile,529,
user_00022,content_00010,play,2026-02-25 17:19:47,sess_1501d3bb,smart_tv,6528,
user_00299,content_00381,skip,2026-04-14 17:19:47,sess_9b3019fb,mobile,4258,
user_00534,content_00293,like,2026-03-13 17:19:47,sess_39220ec0,mobile,3357,
user_00818,content_00002,play,2026-04-03 17:19:47,sess_dac4952c,tablet,4680,
user_00772,content_00380,skip,2026-02-15 17:19:47,sess_d175335d,tablet,6092,
user_00734,content_00317,play,2026-04-13 17:19:47,sess_a32ff941,desktop,2489,
user_00557,content_00432,skip,2026-02-12 17:19:47,sess_73b9caa3,desktop,3212,
user_00251,content_00021,play,2026-01-28 17:19:47,sess_13693df8,desktop,5635,
user_00225,content_00128,play,2026-04-02 17:19:47,sess_3baa3beb,smart_tv,3680,
user_00085,content_00476,play,2026-04-04 17:19:47,sess_2088736a,desktop,787,
user_00679,content_00310,skip,2026-01-31 17:19:47,sess_abd20628,desktop,1259,
user_00997,content_00010,play,2026-03-12 17:19:47,sess_bf2f0256,mobile,590,
user_00372,content_00105,play,2026-03-15 17:19:47,sess_1c44eb32,desktop,3412,
user_00421,content_00016,play,2026-02-25 17:19:47,sess_3a1a199c,desktop,2351,
user_00596,content_00456,skip,2026-04-08 17:19:47,sess_4253535f,mobile,509,
user_00564,content_00071,play,2026-01-22 17:19:47,sess_9fac058c,mobile,6666,
user_00143,content_00362,skip,2026-03-28 17:19:47,sess_c2489beb,smart_tv,4235,
user_00458,content_00306,like,2026-02-23 17:19:47,sess_8755ea0d,smart_tv,305,
user_00544,content_00178,play,2026-04-06 17:19:47,sess_b3178195,tablet,2176,
user_00706,content_00167,skip,2026-03-21 17:19:47,sess_12cb0097,tablet,2582,
user_00164,content_00487,add_to_watchlist,2026-04-03 17:19:47,sess_4cb8600c,smart_tv,5107,
user_00097,content_00396,complete,2026-01-15 17:19:47,sess_98cc6c63,desktop,908,3.2
user_00704,content_00215,skip,2026-03-01 17:19:47,sess_dc6c1c04,mobile,2379,
user_00682,content_00444,complete,2026-04-10 17:19:47,sess_d48508c5,mobile,3836,3.4
user_00225,content_00029,play,2026-02-21 17:19:47,sess_204da02b,mobile,470,
user_00088,content_00066,add_to_watchlist,2026-03-23 17:19:47,sess_f07ca1d7,smart_tv,1071,
user_00582,content_00377,like,2026-04-03 17:19:47,sess_0f54a189,smart_tv,270,
user_00671,content_00464,play,2026-02-05 17:19:47,sess_d99ccdae,desktop,124,
user_00510,content_00377,play,2026-03-04 17:19:47,sess_d37d46ea,smart_tv,6705,
user_00791,content_00457,skip,2026-04-09 17:19:47,sess_c6a3c0c4,desktop,5396,
user_00182,content_00458,play,2026-02-17 17:19:47,sess_fb30ca80,tablet,1822,
user_00873,content_00325,play,2026-04-11 17:19:47,sess_5d3ea809,mobile,5125,
user_00091,content_00171,play,2026-02-27 17:19:47,sess_02003da8,tablet,5921,
user_00762,content_00409,skip,2026-03-26 17:19:47,sess_7b6f37b5,desktop,1954,
user_00359,content_00286,complete,2026-02-21 17:19:47,sess_21c0360a,smart_tv,1366,4.8
user_00776,content_00052,complete,2026-02-15 17:19:47,sess_3f62f780,smart_tv,3259,2.8
user_00004,content_00261,play,2026-02-20 17:19:47,sess_0b348b15,tablet,2906,
user_00955,content_00358,skip,2026-04-05 17:19:47,sess_2b38797a,tablet,3378,
user_00873,content_00280,play,2026-03-11 17:19:47,sess_5a1eb7ee,desktop,3907,
user_00479,content_00425,play,2026-03-25 17:19:47,sess_8fe4b559,mobile,5265,
user_00213,content_00186,play,2026-02-21 17:19:47,sess_455eb54d,mobile,6635,
user_00523,content_00156,play,2026-02-12 17:19:47,sess_50ce1298,desktop,1222,
user_00129,content_00121,play,2026-03-11 17:19:47,sess_f8bc9393,smart_tv,2549,
user_00055,content_00158,skip,2026-03-31 17:19:47,sess_deb87c76,smart_tv,741,
user_00345,content_00405,skip,2026-03-25 17:19:47,sess_757de657,desktop,2133,
user_00589,content_00403,play,2026-02-22 17:19:47,sess_0549b697,desktop,6592,
user_00290,content_00330,like,2026-01-14 17:19:47,sess_29a0a487,tablet,6371,
user_00201,content_00280,add_to_watchlist,2026-01-19 17:19:47,sess_6e118134,tablet,1942,
user_00315,content_00116,play,2026-01-29 17:19:47,sess_01ea10f4,desktop,4129,
user_00896,content_00443,play,2026-03-23 17:19:47,sess_6dd84e79,mobile,4357,
user_00530,content_00142,like,2026-02-22 17:19:47,sess_2309a2b6,tablet,2157,
user_00887,content_00397,play,2026-04-02 17:19:47,sess_c60cdc73,mobile,388,
user_00187,content_00047,play,2026-02-26 17:19:47,sess_78da0ca3,desktop,1636,
user_00673,content_00384,play,2026-03-22 17:19:47,sess_0fad1bdd,smart_tv,7101,
user_00031,content_00061,complete,2026-01-26 17:19:47,sess_5574de72,tablet,64,4.3
user_00246,content_00255,play,2026-01-22 17:19:47,sess_ce864ff9,tablet,463,
user_00060,content_00104,play,2026-01-15 17:19:47,sess_219905cd,smart_tv,890,
user_00609,content_00229,skip,2026-04-04 17:19:47,sess_167a6d15,mobile,6645,
user_00283,content_00017,skip,2026-03-31 17:19:47,sess_db7a9cec,smart_tv,906,
user_00769,content_00354,play,2026-04-02 17:19:47,sess_8cdb24db,tablet,6271,
