user_id,content_id,interaction_type,timestamp,session_id,device_type,watch_duration_seconds,rating
user_00814,content_00090,play,2026-02-13 17:17:39,sess_bdda46c4,smart_tv,108,
user_00293,content_00424,complete,2026-01-17 17:17:39,sess_3b351175,mobile,2597,1.7
user_00456,content_00355,play,2026-03-04 17:17:39,sess_a5441770,smart_tv,2712,
user_00747,content_00116,play,2026-02-08 17:17:39,sess_be38243a,mobile,861,
user_00525,content_00290,skip,2026-03-10 17:17:39,sess_2de09a0a,tablet,4097,
user_00090,content_00377,play,2026-02-25 17:17:39,sess_d2d09032,smart_tv,4883,
user_00829,content_00204,complete,2026-03-06 17:17:39,sess_6a63f6ab,smart_tv,1749,4.3
user_00140,content_00301,skip,2026-03-12 17:17:39,sess_338d8d48,desktop,461,
user_00625,content_00301,skip,2026-02-05 17:17:39,sess_943491e7,desktop,3959,
user_00234,content_00296,play,2026-03-16 17:17:39,sess_ccc6023a,desktop,1371,
user_00098,content_00361,play,2026-01-28 17:17:39,sess_4abbcaf0,tablet,5465,
user_00535,content_00149,complete,2026-03-08 17:17:39,sess_13620eb4,tablet,2298,3.9
user_00527,content_00398,play,2026-01-25 17:17:39,sess_02604159,tablet,4804,
user_00380,content_00225,play,2026-02-26 17:17:39,sess_1ea2212a,tablet,2721,
user_00651,content_00364,skip,2026-03-31 17:17:39,sess_48e43114,mobile,1497,
user_00147,content_00037,play,2026-01-30 17:17:39,sess_8b884830,tablet,6019,
user_00552,content_00312,add_to_watchlist,2026-03-28 17:17:39,sess_f97f715b,desktop,4362,
user_00554,content_00097,skip,2026-04-13 17:17:39,sess_09829ac9,desktop,6179,
user_00595,content_00271,play,2026-03-12 17:17:39,sess_f46f4b12,desktop,6672,
user_00102,content_00405,play,2026-03-19 17:17:39,sess_67081f45,tablet,4096,
user_00779,content_00448,play,2026-02-23 17:17:39,sess_5d3a4e20,mobile,709,
user_00187,content_00372,play,2026-04-11 17:17:39,sess_96b04c1e,smart_tv,4356,
user_00515,content_00175,like,2026-04-04 17:17:39,sess_6fb06fb1,smart_tv,5025,
user_00504,content_00428,play,2026-03-10 17:17:39,sess_b4d7d506,desktop,4752,
user_00012,content_00455,skip,2026-01-31 17:17:39,sess_cee035fd,smart_tv,6857,
user_00108,content_00228,play,2026-04-08 17:17:39,sess_d5aae9f8,desktop,2615,
user_00152,content_00287,skip,2026-02-26 17:17:39,sess_78b332d7,mobile,5174,
user_00849,content_00337,play,2026-02-09 17:17:39,sess_9f795770,mobile,6211,
user_00740,content_00238,complete,2026-01-19 17:17:39,sess_f103e530,desktop,1628,1.5
user_00405,content_00011,complete,2026-01-31 17:17:39,sess_0af2918c,smart_tv,6479,3.3
user_00011,content_00128,skip,2026-03-06 17:17:39,sess_b1fa3cab,smart_tv,5324,
user_00887,content_00162,play,2026-03-14 17:17:39,sess_6aba8f1e,tablet,376,
user_00588,content_00031,skip,2026-02-09 17:17:39,sess_1134a34c,mobile,379,
user_00291,content_00168,play,2026-03-28 17:17:39,sess_06c9d596,desktop,1768,
user_00732,content_00237,play,2026-04-06 17:17:39,sess_a014103b,desktop,5741,
user_00815,content_00403,play,2026-03-19 17:17:39,sess_9b69731f,tablet,6235,
user_00412,content_00072,complete,2026-01-16 17:17:39,sess_bed943ef,desktop,4205,3.9
user_00411,content_00291,play,2026-02-28 17:17:39,sess_d172cb89,smart_tv,6571,
user_00634,content_00031,skip,2026-02-18 17:17:39,sess_ae10ef87,mobile,3034,
user_00649,content_00490,play,2026-01-19 17:17:39,sess_dc829b33,smart_tv,734,
user_00667,content_00172,skip,2026-03-22 17:17:39,sess_b5065b44,desktop,2870,
user_00809,content_00450,play,2026-02-25 17:17:39,sess_e0e65177,desktop,2046,
user_00403,content_00490,complete,2026-03-28 17:17:39,sess_810b3523,smart_tv,3892,2.9
user_00468,content_00015,skip,2026-02-25 17:17:39,sess_0b30b7b4,tablet,68,
user_00352,content_00469,play,2026-03-23 17:17:39,sess_0cbe78d3,mobile,3124,
user_00827,content_00131,play,2026-01-14 17:17:39,sess_879b4ec7,tablet,657,
user_00036,content_00458,play,2026-01-15 17:17:39,sess_6a784786,tablet,2678,
user_00650,content_00457,play,2026-02-05 17:17:39,sess_cdd2b9d7,desktop,3385,
user_00849,content_00136,play,2026-02-26 17:17:39,sess_da6c957c,mobile,336,
user_00194,content_00343,complete,2026-02-11 17:17:39,sess_36a7d323,smart_tv,97,2.1
user_00499,content_00215,play,2026-03-28 17:17:39,sess_e25679ae,mobile,2186,
user_00649,content_00133,skip,2026-01-29 17:17:39,sess_47ba11c4,desktop,6536,
user_00217,content_00475,play,2026-02-21 17:17:39,sess_e094ca18,mobile,3457,
user_00508,content_00206,play,2026-01-20 17:17:39,sess_cba374f5,mobile,4696,
user_00178,content_00089,play,2026-03-10 17:17:39,sess_115d38a0,tablet,6299,
user_00277,content_00447,play,2026-03-01 17:17:39,sess_b3af4ee6,mobile,7039,
user_00724,content_00122,skip,2026-03-28 17:17:39,sess_f386287a,tablet,1039,
user_00465,content_00137,complete,2026-02-19 17:17:39,sess_279e925d,mobile,6492,1.4
user_00393,content_00430,skip,2026-03-20 17:17:39,sess_bece0501,desktop,1736,
user_00605,content_00258,skip,2026-02-13 17:17:39,sess_a453e658,tablet,5370,
user_00766,content_00184,skip,2026-02-13 17:17:39,sess_2347b153,tablet,144,
user_00850,content_00129,play,2026-04-13 17:17:39,sess_e640d1e6,mobile,5131,
user_00936,content_00058,skip,2026-02-20 17:17:39,sess_3ca17cba,mobile,1556,
user_00559,content_00066,play,2026-03-01 17:17:39,sess_e91e5db0,desktop,6481,
user_00171,content_00497,play,2026-03-12 17:17:39,sess_2c5dff92,mobile,5397,
user_00868,content_00088,like,2026-04-10 17:17:39,sess_a2a2e457,desktop,3718,
user_00473,content_00069,play,2026-03-10 17:17:39,sess_83f4db90,mobile,191,
user_00058,content_00363,skip,2026-02-01 17:17:39,sess_ffbbcaa0,smart_tv,1337,
user_00278,content_00191,add_to_watchlist,2026-01-25 17:17:39,sess_f4c752d3,tablet,5883,
user_00631,content_00159,play,2026-01-23 17:17:39,sess_90225e20,smart_tv,1211,
user_00769,content_00142,play,2026-02-14 17:17:39,sess_1b40ffca,mobile,4841,
user_00748,content_00377,complete,2026-02-24 17:17:39,sess_fa8799d7,desktop,7120,4.7
user_00417,content_00105,play,2026-02-26 17:17:39,sess_42ba640a,mobile,4093,
user_00863,content_00153,complete,2026-04-13 17:17:39,sess_61013f7f,desktop,6848,4.6
user_00662,content_00345,play,2026-02-20 17:17:39,sess_62bb4990,mobile,913,
user_00547,content_00425,complete,2026-03-06 17:17:39,sess_7ad2ac98,tablet,4337,2.7
user_00705,content_00196,play,2026-02-13 17:17:39,sess_75331fed,mobile,1253,
user_00560,content_00205,play,2026-01-21 17:17:39,sess_0f5bc361,smart_tv,489,
user_00957,content_00477,play,2026-04-10 17:17:39,sess_5c184a62,mobile,4900,
user_00344,content_00400,skip,2026-04-06 17:17:39,sess_5d2f1d2e,desktop,1640,
user_00420,content_00491,play,2026-04-11 17:17:39,sess_1cd24257,mobile,2806,
user_00477,content_00244,complete,2026-04-02 17:17:39,sess_3cc8cc5e,tablet,2023,1.5
user_00979,content_00409,complete,2026-02-14 17:17:39,sess_24d1b384,smart_tv,5070,2.8
user_00195,content_00386,skip,2026-03-19 17:17:39,sess_3fcd6c0b,tablet,4669,
user_00043,content_00381,play,2026-04-05 17:17:39,sess_34b97611,tablet,4090,
user_00146,content_00096,play,2026-03-13 17:17:39,sess_784d56a6,desktop,7158,
user_00945,content_00364,skip,2026-03-31 17:17:39,sess_16bc45e6,smart_tv,4512,
user_00828,content_00494,play,2026-04-14 17:17:39,sess_9e624554,tablet,2133,
user_00314,content_00126,play,2026-03-27 17:17:39,sess_3a82b387,smart_tv,6252,
user_00309,content_00151,skip,2026-04-03 17:17:39,sess_7d0fbe37,tablet,156,
user_00148,content_00176,play,2026-01-29 17:17:39,sess_00fbaf40,desktop,6217,
user_00085,content_00073,add_to_watchlist,2026-03-11 17:17:39,sess_52ca4bc6,desktop,6107,
user_00844,content_00229,skip,2026-03-19 17:17:39,sess_74da10ac,smart_tv,3476,
user_00657,content_00321,play,2026-04-02 17:17:39,sess_cb1ee97b,smart_tv,1099,
user_00482,content_00210,play,2026-02-14 17:17:39,sess_3924a917,desktop,5929,
user_00571,content_00013,skip,2026-01-16 17:17:39,sess_9569ec2e,desktop,4816,
user_00554,content_00180,play,2026-04-10 17:17:39,sess_501c3b15,smart_tv,896,
user_00109,content_00295,skip,2026-04-03 17:17:39,sess_6e6c3a8a,smart_tv,6628,
user_00441,content_00277,skip,2026-02-05 17:17:39,sess_f2da2925,tablet,2121,
user_00491,content_00285,play,2026-02-08 17:17:39,sess_5d17866a,tablet,1069,
user_00220,content_00238,play,2026-04-07 17:17:39,sess_6bd1ef3f,mobile,4127,
user_00539,content_00138,play,2026-03-12 17:17:39,sess_938148cf,mobile,4217,
user_00768,content_00119,play,2026-01-20 17:17:39,sess_a1e5ffab,mobile,4654,
user_00113,content_00293,play,2026-03-08 17:17:39,sess_15369214,smart_tv,732,
user_00448,content_00154,play,2026-02-22 17:17:39,sess_59f03bdc,smart_tv,3249,
user_00623,content_00493,complete,2026-03-20 17:17:39,sess_936c7222,desktop,1917,2.1
user_00276,content_00262,play,2026-02-16 17:17:39,sess_77f53e47,mobile,4160,
user_00162,content_00061,play,2026-02-06 17:17:39,sess_ad576e21,tablet,2639,
user_00281,content_00222,play,2026-04-13 17:17:39,sess_30ab6f49,smart_tv,570,
user_00171,content_00103,skip,2026-04-13 17:17:39,sess_2f0a7257,desktop,2723,
user_00002,content_00450,play,2026-03-18 17:17:39,sess_b3a2ec54,mobile,529,
user_00022,content_00010,play,2026-02-25 17:17:39,sess_82f7a7ac,smart_tv,6528,
user_00299,content_00381,skip,2026-04-14 17:17:39,sess_bc4deb8f,mobile,4258,
user_00534,content_00293,like,2026-03-13 17:17:39,sess_6dc22111,mobile,3357,
user_00818,content_00002,play,2026-04-03 17:17:39,sess_37854a72,tablet,4680,
user_00772,content_00380,skip,2026-02-15 17:17:39,sess_94b1d534,tablet,6092,
user_00734,content_00317,play,2026-04-13 17:17:39,sess_ab8b3861,desktop,2489,
user_00557,content_00432,skip,2026-02-12 17:17:39,sess_749232bf,desktop,3212,
user_00251,content_00021,play,2026-01-28 17:17:39,sess_743360c2,desktop,5635,
user_00225,content_00128,play,2026-04-02 17:17:39,sess_580b99f9,smart_tv,3680,
user_00085,content_00476,play,2026-04-04 17:17:39,sess_ce9d997c,desktop,787,
user_00679,content_00310,skip,2026-01-31 17:17:39,sess_7393a77b,desktop,1259,
user_00997,content_00010,play,2026-03-12 17:17:39,sess_3d34167f,mobile,590,
user_00372,content_00105,play,2026-03-15 17:17:39,sess_c36900bb,desktop,3412,
user_00421,content_00016,play,2026-02-25 17:17:39,sess_dbcf20a3,desktop,2351,
user_00596,content_00456,skip,2026-04-08 17:17:39,sess_df6cb939,mobile,509,
user_00564,content_00071,play,2026-01-22 17:17:39,sess_f8d2b9f7,mobile,6666,
user_00143,content_00362,skip,2026-03-28 17:17:39,sess_76a16597,smart_tv,4235,
user_00458,content_00306,like,2026-02-23 17:17:39,sess_693467e9,smart_tv,305,
user_00544,content_00178,play,2026-04-06 17:17:39,sess_5c96614b,tablet,2176,
user_00706,content_00167,skip,2026-03-21 17:17:39,sess_7c219d9d,tablet,2582,
user_00164,content_00487,add_to_watchlist,2026-04-03 17:17:39,sess_0e0fcd95,smart_tv,5107,
user_00097,content_00396,complete,2026-01-15 17:17:39,sess_c988fb6f,desktop,908,3.2
user_00704,content_00215,skip,2026-03-01 17:17:39,sess_1c197f17,mobile,2379,
user_00682,content_00444,complete,2026-04-10 17:17:39,sess_6bb9a38c,mobile,3836,3.4
user_00225,content_00029,play,2026-02-21 17:17:39,sess_c1cf86c0,mobile,470,
user_00088,content_00066,add_to_watchlist,2026-03-23 17:17:39,sess_c00eb5fa,smart_tv,1071,
user_00582,content_00377,like,2026-04-03 17:17:39,sess_399c4b33,smart_tv,270,
user_00671,content_00464,play,2026-02-05 17:17:39,sess_1e44aee7,desktop,124,
user_00510,content_00377,play,2026-03-04 17:17:39,sess_f348a0b0,smart_tv,6705,
user_00791,content_00457,skip,2026-04-09 17:17:39,sess_5ef17dce,desktop,5396,
user_00182,content_00458,play,2026-02-17 17:17:39,sess_a7723d03,tablet,1822,
user_00873,content_00325,play,2026-04-11 17:17:39,sess_20e7dc68,mobile,5125,
user_00091,content_00171,play,2026-02-27 17:17:39,sess_0e0dbf0b,tablet,5921,
user_00762,content_00409,skip,2026-03-26 17:17:39,sess_60494445,desktop,1954,
user_00359,content_00286,complete,2026-02-21 17:17:39,sess_5f2fbd99,smart_tv,1366,4.8
user_00776,content_00052,complete,2026-02-15 17:17:39,sess_b3a2558a,smart_tv,3259,2.8
user_00004,content_00261,play,2026-02-20 17:17:39,sess_9d451338,tablet,2906,
user_00955,content_00358,skip,2026-04-05 17:17:39,sess_b2c1f916,tablet,3378,
user_00873,content_00280,play,2026-03-11 17:17:39,sess_b1a65339,desktop,3907,
user_00479,content_00425,play,2026-03-25 17:17:39,sess_c05abe66,mobile,5265,
user_00213,content_00186,play,2026-02-21 17:17:39,sess_f84d7062,mobile,6635,
user_00523,content_00156,play,2026-02-12 17:17:39,sess_ea0b466d,desktop,1222,
user_00129,content_00121,play,2026-03-11 17:17:39,sess_aa48bbd6,smart_tv,2549,
user_00055,content_00158,skip,2026-03-31 17:17:39,sess_1199d620,smart_tv,741,
user_00345,content_00405,skip,2026-03-25 17:17:39,sess_00da8f7a,desktop,2133,
user_00589,content_00403,play,2026-02-22 17:17:39,sess_18bc71a1,desktop,6592,
user_00290,content_00330,like,2026-01-14 17:17:39,sess_bd045826,tablet,6371,
user_00201,content_00280,add_to_watchlist,2026-01-19 17:17:39,sess_099d44c0,tablet,1942,
user_00315,content_00116,play,2026-01-29 17:17:39,sess_fa1eac7d,desktop,4129,
user_00896,content_00443,play,2026-03-23 17:17:39,sess_622a7fdb,mobile,4357,
user_00530,content_00142,like,2026-02-22 17:17:39,sess_e4d13f1b,tablet,2157,
user_00887,content_00397,play,2026-04-02 17:17:39,sess_b0bf6efb,mobile,388,
user_00187,content_00047,play,2026-02-26 17:17:39,sess_43f814d5,desktop,1636,
user_00673,content_00384,play,2026-03-22 17:17:39,sess_cc4c9229,smart_tv,7101,
user_00031,content_00061,complete,2026-01-26 17:17:39,sess_def38213,tablet,64,4.3
user_00246,content_00255,play,2026-01-22 17:17:39,sess_16a5e310,tablet,463,
user_00060,content_00104,play,2026-01-15 17:17:39,sess_65be4f82,smart_tv,890,
user_00609,content_00229,skip,2026-04-04 17:17:39,sess_9c4bac6b,mobile,6645,
user_00283,content_00017,skip,2026-03-31 17:17:39,sess_6c754e66,smart_tv,906,
user_00769,content_00354,play,2026-04-02 17:17:39,sess_b253b864,tablet,6271,
user_00668,content_00285,play,2026-04-01 17:17:39,sess_a50188ed,tablet,1304,
user_00779,content_00482,play,2026-01-26 17:17:39,sess_2ee277b5,mobile,5942,
user_00520,content_00133,play,2026-01-22 17:17:39,sess_1d1d064b,desktop,6955,
user_00652,content_00239,add_to_watchlist,2026-03-30 17:17:39,sess_81bcd80a,mobile,1717,
user_00982,content_00225,play,2026-03-02 17:17:39,sess_956e9c45,smart_tv,5814,
user_00123,content_00012,play,2026-03-24 17:17:39,sess_3daca6eb,tablet,4311,
user_00763,content_00002,play,2026-02-14 17:17:39,sess_ad7a8d4c,mobile,5887,
user_00233,content_00240,play,2026-02-20 17:17:39,sess_4062e52a,mobile,3525,
user_00029,content_00283,complete,2026-01-26 17:17:39,sess_e69d41e1,tablet,6868,1.6
user_00916,content_00104,skip,2026-03-13 17:17:39,sess_dc4964a8,tablet,4047,
user_00794,content_00062,play,2026-02-11 17:17:39,sess_f6fa1f85,desktop,6890,
user_00233,content_00021,play,2026-02-20 17:17:39,sess_43a8b4f4,mobile,87,
user_00187,content_00409,play,2026-04-13 17:17:39,sess_cf4bbaf6,desktop,6455,
user_00361,content_00239,like,2026-01-21 17:17:39,sess_f7ba8c44,desktop,5511,
user_00889,content_00151,play,2026-03-28 17:17:39,sess_1d10713a,smart_tv,3267,
user_00988,content_00096,play,2026-03-30 17:17:39,sess_5a6644dc,tablet,4822,
user_00039,content_00405,skip,2026-02-15 17:17:39,sess_9e99ad39,desktop,3293,
user_00683,content_00242,play,2026-02-17 17:17:39,sess_cfcfb017,desktop,573,
user_00448,content_00318,skip,2026-02-27 17:17:39,sess_413f7e61,smart_tv,762,
user_00330,content_00029,skip,2026-02-24 17:17:39,sess_84452762,mobile,66,
user_00492,content_00476,play,2026-03-20 17:17:39,sess_21b71f88,desktop,410,
user_00964,content_00489,skip,2026-03-09 17:17:39,sess_7beba8c8,smart_tv,5787,
user_00767,content_00356,play,2026-02-05 17:17:39,sess_c0bc01c4,smart_tv,4764,
user_00141,content_00148,play,2026-03-08 17:17:39,sess_aaf85850,mobile,1835,
user_00025,content_00006,play,2026-04-01 17:17:39,sess_4ea8ef31,tablet,4950,
user_00829,content_00415,play,2026-04-13 17:17:39,sess_4e0e88fc,desktop,7059,
user_00235,content_00024,play,2026-02-26 17:17:39,sess_aa6be7c7,mobile,3118,
user_00488,content_00369,play,2026-02-03 17:17:39,sess_d3142de0,tablet,5750,
user_00298,content_00207,skip,2026-03-03 17:17:39,sess_08073fc2,smart_tv,2568,
user_00564,content_00047,play,2026-03-04 17:17:39,sess_2a2b0bdc,mobile,6748,
user_00122,content_00451,skip,2026-03-26 17:17:39,sess_7c9c9f8f,tablet,4171,
user_00840,content_00414,skip,2026-03-14 17:17:39,sess_29ddcd4f,desktop,2659,
user_00763,content_00392,complete,2026-02-04 17:17:39,sess_ad163f74,mobile,3708,4.6
user_00338,content_00414,play,2026-03-16 17:17:39,sess_7f0e2728,desktop,6297,
user_00577,content_00255,play,2026-03-02 17:17:39,sess_2b0a85fe,desktop,2156,
user_00159,content_00193,skip,2026-02-14 17:17:39,sess_e1fae75f,smart_tv,1890,
user_00752,content_00197,play,2026-03-08 17:17:39,sess_400622f4,desktop,3594,
user_00777,content_00378,skip,2026-02-14 17:17:39,sess_50523ebc,smart_tv,330,
user_00367,content_00034,play,2026-04-11 17:17:39,sess_f9d0c3bf,tablet,1697,
user_00063,content_00424,play,2026-03-30 17:17:39,sess_0094302f,desktop,3177,
user_00825,content_00135,skip,2026-02-12 17:17:39,sess_9382a8bb,mobile,1803,
user_00101,content_00250,play,2026-03-16 17:17:39,sess_a29d1c72,mobile,6389,
user_00191,content_00455,play,2026-04-05 17:17:39,sess_41daac56,desktop,4152,
user_00867,content_00167,skip,2026-03-23 17:17:39,sess_ab28b77b,desktop,2156,
user_00790,content_00385,play,2026-02-06 17:17:39,sess_7a56ffbe,tablet,1238,
user_00915,content_00231,play,2026-02-07 17:17:39,sess_513644a7,desktop,404,
user_00460,content_00214,play,2026-03-28 17:17:39,sess_4abe93df,mobile,3678,
user_00669,content_00457,play,2026-03-19 17:17:39,sess_58b6860a,smart_tv,3947,
user_00969,content_00035,skip,2026-02-03 17:17:39,sess_0adc5e17,tablet,3928,
user_00428,content_00355,play,2026-01-27 17:17:39,sess_0548a058,smart_tv,1814,
user_00915,content_00271,play,2026-02-09 17:17:39,sess_96eafe5d,tablet,5005,
user_00054,content_00209,skip,2026-02-07 17:17:39,sess_700d4e3a,tablet,4874,
user_00696,content_00120,play,2026-01-16 17:17:39,sess_8c10b198,desktop,6421,
user_00380,content_00399,play,2026-04-14 17:17:39,sess_39131805,desktop,6486,
user_00027,content_00352,play,2026-01-27 17:17:39,sess_e8b9e1b7,smart_tv,3915,
user_00205,content_00296,play,2026-04-04 17:17:39,sess_45c7668a,desktop,4913,
user_00875,content_00231,play,2026-03-13 17:17:39,sess_e1f5c9e3,mobile,2604,
user_00197,content_00350,skip,2026-02-09 17:17:39,sess_1aa81d45,tablet,4124,
user_00728,content_00174,play,2026-03-25 17:17:39,sess_84e58a10,tablet,6997,
user_00079,content_00301,complete,2026-02-06 17:17:39,sess_438a746b,desktop,1235,4.4
user_00489,content_00108,skip,2026-03-22 17:17:39,sess_bf78f6fd,mobile,5814,
user_00181,content_00090,complete,2026-04-01 17:17:39,sess_bce40460,mobile,6268,1.3
user_00476,content_00426,play,2026-02-11 17:17:39,sess_3fcf6a5b,tablet,5000,
user_00124,content_00496,play,2026-02-19 17:17:39,sess_83732cb3,smart_tv,498,
user_00799,content_00151,play,2026-02-04 17:17:39,sess_79fd3fc8,desktop,964,
user_00296,content_00138,add_to_watchlist,2026-03-23 17:17:39,sess_5057092b,mobile,6874,
user_00436,content_00490,skip,2026-04-11 17:17:39,sess_f17efe8f,smart_tv,6148,
user_00424,content_00493,like,2026-03-11 17:17:39,sess_481c0cfb,smart_tv,5589,
user_00408,content_00138,play,2026-04-05 17:17:39,sess_00819370,mobile,3489,
user_00560,content_00013,skip,2026-03-18 17:17:39,sess_926d7626,mobile,3307,
user_00947,content_00100,play,2026-04-09 17:17:39,sess_c0d65e6e,desktop,5643,
user_00012,content_00482,play,2026-01-30 17:17:39,sess_ef600b56,smart_tv,1739,
user_00190,content_00212,complete,2026-03-10 17:17:39,sess_9cabdc19,tablet,4761,1.9
user_00116,content_00442,complete,2026-03-10 17:17:39,sess_454b8b97,tablet,3579,4.9
user_00938,content_00285,play,2026-03-17 17:17:39,sess_4f83eefc,mobile,6103,
user_00408,content_00388,skip,2026-01-26 17:17:39,sess_be4fc7d5,desktop,920,
user_00716,content_00310,play,2026-01-27 17:17:39,sess_2b59f154,smart_tv,1072,
user_00474,content_00359,play,2026-02-10 17:17:39,sess_91672782,smart_tv,4461,
user_00882,content_00045,play,2026-01-31 17:17:39,sess_54837db2,mobile,6765,
user_00397,content_00114,play,2026-04-08 17:17:39,sess_9cf36be0,desktop,6357,
user_00577,content_00419,play,2026-03-29 17:17:39,sess_a3b6b351,tablet,5916,
user_00430,content_00232,play,2026-03-03 17:17:39,sess_ff4116fa,smart_tv,3746,
user_00884,content_00086,skip,2026-03-12 17:17:39,sess_c0f06f4c,desktop,221,
user_00464,content_00371,play,2026-02-04 17:17:39,sess_0a1db2be,tablet,2498,
user_00836,content_00002,play,2026-02-10 17:17:39,sess_97be54b9,desktop,6202,
user_00423,content_00434,complete,2026-02-04 17:17:39,sess_e9dcefb3,mobile,5478,3.9
user_00106,content_00290,skip,2026-04-05 17:17:39,sess_faa8e6ac,desktop,6392,
user_00846,content_00484,play,2026-03-15 17:17:39,sess_d435b372,mobile,2319,
user_00266,content_00278,complete,2026-03-17 17:17:39,sess_f24ff2f5,smart_tv,1315,2.4
user_00198,content_00127,play,2026-04-14 17:17:39,sess_fd9cac5b,smart_tv,2034,
user_00367,content_00035,play,2026-02-26 17:17:39,sess_2a1618fb,desktop,2848,
user_00874,content_00499,play,2026-01-25 17:17:39,sess_b39e3136,smart_tv,2795,
user_00291,content_00169,like,2026-02-22 17:17:39,sess_e2e2f210,desktop,5724,
user_00803,content_00107,skip,2026-03-08 17:17:39,sess_2d65249e,smart_tv,3258,
user_00942,content_00084,complete,2026-02-05 17:17:39,sess_eaef0ac1,mobile,2871,3.3
user_00759,content_00276,skip,2026-03-11 17:17:39,sess_88b026d0,desktop,771,
user_00166,content_00451,skip,2026-03-05 17:17:39,sess_5aebf7b5,smart_tv,492,
user_00121,content_00074,play,2026-02-10 17:17:39,sess_5eda81c9,tablet,1652,
user_00078,content_00247,play,2026-01-29 17:17:39,sess_682fafb0,desktop,2306,
user_00164,content_00034,skip,2026-01-22 17:17:39,sess_383b9f72,mobile,4669,
user_00209,content_00462,play,2026-01-25 17:17:39,sess_7c23465e,mobile,4830,
user_00136,content_00093,play,2026-04-05 17:17:39,sess_b9561a6a,smart_tv,848,
user_00494,content_00191,play,2026-02-22 17:17:39,sess_0258086f,smart_tv,3499,
user_00876,content_00487,play,2026-03-05 17:17:39,sess_6b00cfa7,smart_tv,5500,
user_00874,content_00261,skip,2026-03-27 17:17:39,sess_3eda3a6d,mobile,5115,
user_00436,content_00062,play,2026-03-16 17:17:39,sess_8198cd33,mobile,66,
user_00585,content_00304,play,2026-02-05 17:17:39,sess_6e97676c,desktop,2613,
user_00896,content_00071,play,2026-03-21 17:17:39,sess_68bfdf40,smart_tv,5806,
user_00109,content_00033,play,2026-03-16 17:17:39,sess_ed209cef,desktop,2935,
user_00011,content_00163,play,2026-03-19 17:17:39,sess_cef4da8e,smart_tv,852,
user_00596,content_00328,play,2026-03-15 17:17:39,sess_a9c574f2,mobile,4268,
user_00872,content_00227,play,2026-01-29 17:17:39,sess_b397844c,tablet,5254,
user_00144,content_00134,play,2026-03-29 17:17:39,sess_cc5134f0,desktop,5702,
user_00760,content_00129,complete,2026-04-03 17:17:39,sess_86e1d328,smart_tv,5831,4.3
user_00644,content_00409,skip,2026-03-22 17:17:39,sess_23fcd874,mobile,2508,
user_00791,content_00278,play,2026-04-09 17:17:39,sess_eb4faf77,tablet,4066,
user_00650,content_00196,complete,2026-03-19 17:17:39,sess_8d3c96e8,smart_tv,6235,1.7
user_00604,content_00286,play,2026-04-02 17:17:39,sess_84a72ca4,desktop,7178,
user_00633,content_00483,play,2026-03-02 17:17:39,sess_c5bad867,tablet,5898,
user_00556,content_00341,play,2026-02-18 17:17:39,sess_c490c8a1,desktop,499,
user_00905,content_00267,play,2026-02-09 17:17:39,sess_9db43392,desktop,6053,
user_00540,content_00272,play,2026-02-04 17:17:39,sess_3fd54e30,smart_tv,6377,
user_00329,content_00359,play,2026-02-12 17:17:39,sess_ac455555,smart_tv,3343,
user_00808,content_00089,play,2026-02-08 17:17:39,sess_eed0df7c,desktop,3289,
user_00494,content_00065,skip,2026-01-23 17:17:39,sess_e356b2d0,desktop,6068,
user_00383,content_00042,skip,2026-03-01 17:17:39,sess_c30c6808,mobile,6214,
user_00109,content_00274,play,2026-01-20 17:17:39,sess_47bc8b95,tablet,1406,
user_00776,content_00453,skip,2026-03-13 17:17:39,sess_3651f5ad,smart_tv,5323,
user_00014,content_00047,complete,2026-03-25 17:17:39,sess_b8565279,smart_tv,2270,1.3
user_00584,content_00294,play,2026-04-13 17:17:39,sess_e21b154b,mobile,4990,
user_00720,content_00336,play,2026-03-24 17:17:39,sess_8b30d39e,tablet,355,
user_00138,content_00210,play,2026-03-12 17:17:39,sess_99907a1f,desktop,6813,
user_00860,content_00027,add_to_watchlist,2026-03-09 17:17:39,sess_92c569ad,mobile,183,
user_00735,content_00119,complete,2026-04-04 17:17:39,sess_6793b921,smart_tv,2042,2.5
user_00206,content_00276,complete,2026-03-07 17:17:39,sess_a6301ff2,tablet,797,1.3
user_00607,content_00114,play,2026-04-14 17:17:39,sess_87fc898f,mobile,3469,
user_00989,content_00011,complete,2026-02-11 17:17:39,sess_7fca8f9a,mobile,2654,2.6
user_00410,content_00057,add_to_watchlist,2026-02-18 17:17:39,sess_d94d576c,smart_tv,3232,
user_00289,content_00112,add_to_watchlist,2026-03-04 17:17:39,sess_28078140,smart_tv,3823,
user_00178,content_00103,play,2026-04-03 17:17:39,sess_715d67e9,tablet,6797,
user_00436,content_00338,play,2026-03-17 17:17:39,sess_eb9dbb2f,mobile,1714,
user_00889,content_00454,play,2026-02-21 17:17:39,sess_2af52804,mobile,131,
user_00659,content_00480,skip,2026-03-07 17:17:39,sess_2fa58c52,smart_tv,1668,
user_00733,content_00051,play,2026-03-10 17:17:39,sess_008d1bd8,desktop,982,
user_00938,content_00384,play,2026-03-23 17:17:39,sess_8a6e11cf,tablet,3879,
user_00675,content_00459,play,2026-02-27 17:17:39,sess_a97b643b,tablet,3472,
user_00916,content_00471,skip,2026-01-27 17:17:39,sess_204a653a,desktop,1505,
